 '서울특별시 종로구 행촌동' '서울특별시 종로구 구기동' '서울특별시 종로구 평창동' '서울특별시 종로구 부암동'
 '서울특별시 종로구 홍지동' '서울특별시 종로구 신영동' '서울특별시 종로구 무악동']",
2914013300,POINT (126.85963710267717 35.17084424663144),126.8596371,35.17084425,광주광역시 서구 동천동,2,29,광주광역시,29140,서구,29140133,동천동,,0,0,0,,,
2915500000,POINT (126.85671809918249 35.094058246228016),126.8567181,35.09405825,광주광역시 남구,1,29,광주광역시,29155,남구,29155000,,,0,30,0,,"['광주광역시 남구 사동' '광주광역시 남구 구동' '광주광역시 남구 서동' '광주광역시 남구 월산동' '광주광역시 남구 백운동'
 '광주광역시 남구 주월동' '광주광역시 남구 노대동' '광주광역시 남구 진월동' '광주광역시 남구 덕남동'
 '광주광역시 남구 행암동' '광주광역시 남구 임암동' '광주광역시 남구 송하동' '광주광역시 남구 양림동'
 '광주광역시 남구 방림동' '광주광역시 남구 봉선동' '광주광역시 남구 구소동' '광주광역시 남구 양촌동'
 '광주광역시 남구 도금동' '광주광역시 남구 승촌동' '광주광역시 남구 지석동' '광주광역시 남구 압촌동'
 '광주광역시 남구 화장동' '광주광역시 남구 칠석동' '광주광역시 남구 석정동' '광주광역시 남구 신장동'
 '광주광역시 남구 양과동' '광주광역시 남구 이장동' '광주광역시 남구 대지동' '광주광역시 남구 원산동'
 '광주광역시 남구 월성동']",
2915510100,POINT (126.91258568945844 35.14353137982834),126.9125857,35.14353138,광주광역시 남구 사동,2,29,광주광역시,29155,남구,29155101,사동,,0,0,0,,,
2915510200,POINT (126.90983094085249 35.14685555553291),126.9098309,35.14685556,광주광역시 남구 구동,2,29,광주광역시,29155,남구,29155102,구동,,0,0,0,,,
2915510300,POINT (126.90721710771176 35.144465275430335),126.9072171,35.14446528,광주광역시 남구 서동,2,29,광주광역시,29155,남구,29155103,서동,,0,0,0,,,
2915510400,POINT (126.89586483607407 35.144854012436504),126.8958648,35.14485401,광주광역시 남구 월산동,2,29,광주광역시,29155,남구,29155104,월산동,,0,0,0,,,
2915510500,POINT (126.90397193135638 35.13772578045162),126.9039719,35.13772578,광주광역시 남구 백운동,2,29,광주광역시,29155,남구,29155105,백운동,,0,0,0,,,
2915510600,POINT (126.89385333126774 35.130846922688995),126.8938533,35.13084692,광주광역시 남구 주월동,2,29,광주광역시,29155,남구,29155106,주월동,,0,0,0,,,
2915510700,POINT (126.90893221285775 35.10038670493003),126.9089322,35.1003867,광주광역시 남구 노대동,2,29,광주광역시,29155,남구,29155107,노대동,,0,0,0,,,
2915510800,POINT (126.89974451603523 35.115892687554144),126.8997445,35.11589269,광주광역시 남구 진월동,2,29,광주광역시,29155,남구,29155108,진월동,,0,0,0,,,
2915510900,POINT (126.89922280483111 35.09025964857642),126.8992228,35.09025965,광주광역시 남구 덕남동,2,29,광주광역시,29155,남구,29155109,덕남동,,0,0,0,,,
2915511000,POINT (126.88755851032293 35.09945698164443),126.8875585,35.09945698,광주광역시 남구 행암동,2,29,광주광역시,29155,남구,29155110,행암동,,0,0,0,,,
2915511100,POINT (126.87025526491684 35.10323342420125),126.8702553,35.10323342,광주광역시 남구 임암동,2,29,광주광역시,29155,남구,29155111,임암동,,0,0,0,,,
2915511200,POINT (126.88236085268917 35.110877710812616),126.8823609,35.11087771,광주광역시 남구 송하동,2,29,광주광역시,29155,남구,29155112,송하동,,0,0,0,,,
2915511300,POINT (126.91440793212581 35.138425820010944),126.9144079,35.13842582,광주광역시 남구 양림동,2,29,광주광역시,29155,남구,29155113,양림동,,0,0,0,,,
2915511400,POINT (126.92034873398345 35.13104536477366),126.9203487,35.13104536,광주광역시 남구 방림동,2,29,광주광역시,29155,남구,29155114,방림동,,0,0,0,,,
2915511500,POINT (126.91223423160797 35.124613452876766),126.9122342,35.12461345,광주광역시 남구 봉선동,2,29,광주광역시,29155,남구,29155115,봉선동,,0,0,0,,,
2915511600,POINT (126.8070472728133 35.05643401610911),126.8070473,35.05643402,광주광역시 남구 구소동,2,29,광주광역시,29155,남구,29155116,구소동,,0,0,0,,,
2915511700,POINT (126.78720778446505 35.06582851364411),126.7872078,35.06582851,광주광역시 남구 양촌동,2,29,광주광역시,29155,남구,29155117,양촌동,,0,0,0,,,
2915511800,POINT (126.84519380997524 35.07631418668561),126.8451938,35.07631419,광주광역시 남구 도금동,2,29,광주광역시,29155,남구,29155118,도금동,,0,0,0,,,
2915511900,POINT (126.77130000239423 35.06144593609212),126.7713,35.06144594,광주광역시 남구 승촌동,2,29,광주광역시,29155,남구,29155119,승촌동,,0,0,0,,,
2915512000,POINT (126.8337068550519 35.08236727993225),126.8337069,35.08236728,광주광역시 남구 지석동,2,29,광주광역시,29155,남구,29155120,지석동,,0,0,0,,,
2915512100,POINT (126.83294513061882 35.09116544090973),126.8329451,35.09116544,광주광역시 남구 압촌동,2,29,광주광역시,29155,남구,29155121,압촌동,,0,0,0,,,
2915512200,POINT (126.80121802382902 35.079538358254595),126.801218,35.07953836,광주광역시 남구 화장동,2,29,광주광역시,29155,남구,29155122,화장동,,0,0,0,,,
2915512300,POINT (126.83443076814086 35.06976303577855),126.8344308,35.06976304,광주광역시 남구 칠석동,2,29,광주광역시,29155,남구,29155123,칠석동,,0,0,0,,,
2915512400,POINT (126.81565980696394 35.08526589824408),126.8156598,35.0852659,광주광역시 남구 석정동,2,29,광주광역시,29155,남구,29155124,석정동,,0,0,0,,,
2915512500,POINT (126.81782280398276 35.05969931413955),126.8178228,35.05969931,광주광역시 남구 신장동,2,29,광주광역시,29155,남구,29155125,신장동,,0,0,0,,,
2915512600,POINT (126.8775356812413 35.085478417470284),126.8775357,35.08547842,광주광역시 남구 양과동,2,29,광주광역시,29155,남구,29155126,양과동,,0,0,0,,,
2915512700,POINT (126.8585857732575 35.0885114602017),126.8585858,35.08851146,광주광역시 남구 이장동,2,29,광주광역시,29155,남구,29155127,이장동,,0,0,0,,,
2915512800,POINT (126.82085239574103 35.07217598624332),126.8208524,35.07217599,광주광역시 남구 대지동,2,29,광주광역시,29155,남구,29155128,대지동,,0,0,0,,,
2915512900,POINT (126.8495648586733 35.0949695896426),126.8495649,35.09496959,광주광역시 남구 원산동,2,29,광주광역시,29155,남구,29155129,원산동,,0,0,0,,,
2915513000,POINT (126.80573085447651 35.06593375009291),126.8057309,35.06593375,광주광역시 남구 월성동,2,29,광주광역시,29155,남구,29155130,월성동,,0,0,0,,,
2917000000,POINT (126.92548647859529 35.19324610781101),126.9254865,35.19324611,광주광역시 북구,1,29,광주광역시,29170,북구,29170000,,,0,41,0,,"['광주광역시 북구 중흥동' '광주광역시 북구 유동' '광주광역시 북구 누문동' '광주광역시 북구 북동' '광주광역시 북구 임동'
 '광주광역시 북구 신안동' '광주광역시 북구 용봉동' '광주광역시 북구 동림동' '광주광역시 북구 운암동'
 '광주광역시 북구 우산동' '광주광역시 북구 풍향동' '광주광역시 북구 문흥동' '광주광역시 북구 각화동'
 '광주광역시 북구 두암동' '광주광역시 북구 오치동' '광주광역시 북구 삼각동' '광주광역시 북구 매곡동'
 '광주광역시 북구 충효동' '광주광역시 북구 덕의동' '광주광역시 북구 금곡동' '광주광역시 북구 망월동'
 '광주광역시 북구 청풍동' '광주광역시 북구 화암동' '광주광역시 북구 장등동' '광주광역시 북구 운정동'
 '광주광역시 북구 본촌동' '광주광역시 북구 일곡동' '광주광역시 북구 양산동' '광주광역시 북구 연제동'
 '광주광역시 북구 신용동' '광주광역시 북구 용두동' '광주광역시 북구 지야동' '광주광역시 북구 태령동'
 '광주광역시 북구 수곡동' '광주광역시 북구 효령동' '광주광역시 북구 용전동' '광주광역시 북구 용강동'
 '광주광역시 북구 생용동' '광주광역시 북구 월출동' '광주광역시 북구 대촌동' '광주광역시 북구 오룡동']",
2917010100,POINT (126.91198109406662 35.167338992848634),126.9119811,35.16733899,광주광역시 북구 중흥동,2,29,광주광역시,29170,북구,29170101,중흥동,,0,0,0,,,
2917010200,POINT (126.90471428322512 35.15862446076611),126.9047143,35.15862446,광주광역시 북구 유동,2,29,광주광역시,29170,북구,29170102,유동,,0,0,0,,,
2917010300,POINT (126.9063655112647 35.154085050072325),126.9063655,35.15408505,광주광역시 북구 누문동,2,29,광주광역시,29170,북구,29170103,누문동,,0,0,0,,,
2917010400,POINT (126.90960945351947 35.15617055528882),126.9096095,35.15617056,광주광역시 북구 북동,2,29,광주광역시,29170,북구,29170104,북동,,0,0,0,,,
2917010500,POINT (126.89363603135858 35.16374761753876),126.893636,35.16374762,광주광역시 북구 임동,2,29,광주광역시,29170,북구,29170105,임동,,0,0,0,,,
2917010600,POINT (126.90006899719667 35.16824276230618),126.900069,35.16824276,광주광역시 북구 신안동,2,29,광주광역시,29170,북구,29170106,신안동,,0,0,0,,,
2917010700,POINT (126.90048546905747 35.17918471744678),126.9004855,35.17918472,광주광역시 북구 용봉동,2,29,광주광역시,29170,북구,29170107,용봉동,,0,0,0,,,
2917010800,POINT (126.85919995253693 35.181170615106915),126.8592,35.18117062,광주광역시 북구 동림동,2,29,광주광역시,29170,북구,29170108,동림동,,0,0,0,,,
2917010900,POINT (126.87823542827626 35.17878024041522),126.8782354,35.17878024,광주광역시 북구 운암동,2,29,광주광역시,29170,북구,29170109,운암동,,0,0,0,,,
2917011000,POINT (126.9213250110055 35.17449389199331),126.921325,35.17449389,광주광역시 북구 우산동,2,29,광주광역시,29170,북구,29170110,우산동,,0,0,0,,,
2917011100,POINT (126.9261671489807 35.165226604299654),126.9261671,35.1652266,광주광역시 북구 풍향동,2,29,광주광역시,29170,북구,29170111,풍향동,,0,0,0,,,
2917011200,POINT (126.92727139155251 35.18913892898024),126.9272714,35.18913893,광주광역시 북구 문흥동,2,29,광주광역시,29170,북구,29170112,문흥동,,0,0,0,,,
2917011300,POINT (126.9420899935097 35.1830181787402),126.94209,35.18301818,광주광역시 북구 각화동,2,29,광주광역시,29170,북구,29170113,각화동,,0,0,0,,,
2917011400,POINT (126.93683538612137 35.169931036093054),126.9368354,35.16993104,광주광역시 북구 두암동,2,29,광주광역시,29170,북구,29170114,두암동,,0,0,0,,,
2917011500,POINT (126.91091520536806 35.19118800654225),126.9109152,35.19118801,광주광역시 북구 오치동,2,29,광주광역시,29170,북구,29170115,오치동,,0,0,0,,,
2917011600,POINT (126.9060834331373 35.202980088929166),126.9060834,35.20298009,광주광역시 북구 삼각동,2,29,광주광역시,29170,북구,29170116,삼각동,,0,0,0,,,
2917011700,POINT (126.88902495462926 35.19074656009006),126.889025,35.19074656,광주광역시 북구 매곡동,2,29,광주광역시,29170,북구,29170117,매곡동,,0,0,0,,,
2917011800,POINT (127.00719129594769 35.17696381272675),127.0071913,35.17696381,광주광역시 북구 충효동,2,29,광주광역시,29170,북구,29170118,충효동,,0,0,0,,,
2917011900,POINT (126.9833430252945 35.179944967340056),126.983343,35.17994497,광주광역시 북구 덕의동,2,29,광주광역시,29170,북구,29170119,덕의동,,0,0,0,,,
2917012000,POINT (126.99525286168726 35.15056863788073),126.9952529,35.15056864,광주광역시 북구 금곡동,2,29,광주광역시,29170,북구,29170120,금곡동,,0,0,0,,,
2917012100,POINT (126.95152531454023 35.20001799022367),126.9515253,35.20001799,광주광역시 북구 망월동,2,29,광주광역시,29170,북구,29170121,망월동,,0,0,0,,,
2917012200,POINT (126.96041497594231 35.170967511922306),126.960415,35.17096751,광주광역시 북구 청풍동,2,29,광주광역시,29170,북구,29170122,청풍동,,0,0,0,,,
2917012300,POINT (126.96811500810173 35.149849619673205),126.968115,35.14984962,광주광역시 북구 화암동,2,29,광주광역시,29170,북구,29170123,화암동,,0,0,0,,,
2917012400,POINT (126.92802227728707 35.2122628567018),126.9280223,35.21226286,광주광역시 북구 장등동,2,29,광주광역시,29170,북구,29170124,장등동,,0,0,0,,,
2917012500,POINT (126.94039142890094 35.22639099188949),126.9403914,35.22639099,광주광역시 북구 운정동,2,29,광주광역시,29170,북구,29170125,운정동,,0,0,0,,,
2917012600,POINT (126.88263278917304 35.22129529202667),126.8826328,35.22129529,광주광역시 북구 본촌동,2,29,광주광역시,29170,북구,29170126,본촌동,,0,0,0,,,
2917012700,POINT (126.8959614539437 35.2104202177942),126.8959615,35.21042022,광주광역시 북구 일곡동,2,29,광주광역시,29170,북구,29170127,일곡동,,0,0,0,,,
2917012800,POINT (126.87852316776016 35.20291671856641),126.8785232,35.20291672,광주광역시 북구 양산동,2,29,광주광역시,29170,북구,29170128,양산동,,0,0,0,,,
2917012900,POINT (126.86396488094186 35.199771376924325),126.8639649,35.19977138,광주광역시 북구 연제동,2,29,광주광역시,29170,북구,29170129,연제동,,0,0,0,,,
2917013000,POINT (126.86294678697762 35.21273714730829),126.8629468,35.21273715,광주광역시 북구 신용동,2,29,광주광역시,29170,북구,29170130,신용동,,0,0,0,,,
2917013100,POINT (126.8725609789703 35.222713212705685),126.872561,35.22271321,광주광역시 북구 용두동,2,29,광주광역시,29170,북구,29170131,용두동,,0,0,0,,,
2917013200,POINT (126.88195109661316 35.233835398138325),126.8819511,35.2338354,광주광역시 북구 지야동,2,29,광주광역시,29170,북구,29170132,지야동,,0,0,0,,,
2917013300,POINT (126.92684953399068 35.24807511979539),126.9268495,35.24807512,광주광역시 북구 태령동,2,29,광주광역시,29170,북구,29170133,태령동,,0,0,0,,,
2917013400,POINT (126.9246389185846 35.24107726692215),126.9246389,35.24107727,광주광역시 북구 수곡동,2,29,광주광역시,29170,북구,29170134,수곡동,,0,0,0,,,
2917013500,POINT (126.91541552680489 35.23691244111184),126.9154155,35.23691244,광주광역시 북구 효령동,2,29,광주광역시,29170,북구,29170135,효령동,,0,0,0,,,
2917013600,POINT (126.89286941188081 35.2412743230715),126.8928694,35.24127432,광주광역시 북구 용전동,2,29,광주광역시,29170,북구,29170136,용전동,,0,0,0,,,
2917013700,POINT (126.9064494975925 35.25244581988723),126.9064495,35.25244582,광주광역시 북구 용강동,2,29,광주광역시,29170,북구,29170137,용강동,,0,0,0,,,
2917013800,POINT (126.90090539798071 35.227008504386006),126.9009054,35.2270085,광주광역시 북구 생용동,2,29,광주광역시,29170,북구,29170138,생용동,,0,0,0,,,
2917013900,POINT (126.86867971771895 35.240306181958225),126.8686797,35.24030618,광주광역시 북구 월출동,2,29,광주광역시,29170,북구,29170139,월출동,,0,0,0,,,
2917014000,POINT (126.85780403041821 35.22949177784836),126.857804,35.22949178,광주광역시 북구 대촌동,2,29,광주광역시,29170,북구,29170140,대촌동,,0,0,0,,,
2917014100,POINT (126.84856182160328 35.22665646789067),126.8485618,35.22665647,광주광역시 북구 오룡동,2,29,광주광역시,29170,북구,29170141,오룡동,,0,0,0,,,
